Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.74-20.189.173.26-59411-443-6,192.168.1.74,59411,20.189.173.26,443,6,08/04/2025 11:40:48 ����,1261555,13,19,4106.0,4757.0,1460.0,0.0,315.8461538461538,522.7907239284579,1460.0,0.0,250.3684210526315,521.4345820827506,7025.456678464277,25.36552112274138,40695.32258064517,75148.35001931716,205202.0,0.0,1064386.0,88698.83333333334,109755.60773317593,304606.0,0.0,1057105.0,58728.055555555555,82960.77841080171,205202.0,0.0,0,0,0,0,272,384,10.304742956113685,15.060778166627694,0.0,1460.0,268.57575757575756,508.71449693707314,258790.4393939394,2,2,0,16,31,0,0,0,1.0,276.96875,315.84615384615387,250.3684210526316,0,0,0,8863,16,8654,0,0,0,0,64240,64239,7,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.74-52.167.17.97-59433-443-6,192.168.1.74,59433,52.167.17.97,443,6,08/04/2025 11:40:50 ����,1929372,12,18,2894.0,4397.0,1460.0,0.0,241.16666666666663,465.9810439635215,1460.0,0.0,244.2777777777778,488.9466235220311,3778.949834453905,15.549100950983014,66530.06896551725,123753.92018781553,316880.0,0.0,1616147.0,146922.45454545456,171863.69604099853,424801.0,0.0,1614302.0,94958.94117647059,138002.40500507163,316880.0,0.0,0,0,0,0,252,364,6.219640380393205,9.329460570589807,0.0,1460.0,235.19354838709685,465.8297556944195,216997.36129032253,2,2,0,14,29,0,0,0,1.0,243.03333333333333,241.16666666666666,244.27777777777777,0,0,0,7291,15,4522,0,0,0,0,64240,64239,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.74-52.167.17.97-59446-443-6,192.168.1.74,59446,52.167.17.97,443,6,08/04/2025 11:40:51 ����,1864499,11,16,1713.0,4366.0,1214.0,0.0,155.72727272727275,358.84093715993185,1460.0,0.0,272.87500000000006,511.40236930750854,3260.393274547211,14.48110189385996,71711.50000000001,123297.57234244315,303502.0,0.0,1560076.0,156007.59999999998,163542.1114515905,399183.0,87.0,1565040.0,104335.99999999999,136499.95908057995,303502.0,0.0,0,0,0,0,232,324,5.899708178979983,8.581393714879976,0.0,1460.0,217.1071428571428,445.09643892878984,198110.83994708993,2,2,0,14,26,0,0,0,1.0,225.14814814814815,155.72727272727272,272.875,0,0,0,6079,14,3887,0,0,0,0,64240,64239,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.74-35.223.238.178-59462-443-6,192.168.1.74,59462,35.223.238.178,443,6,08/04/2025 11:40:52 ����,868253,10,33,762.0,37426.0,504.0,0.0,76.2,170.78758737097962,1460.0,0.0,1134.121212121212,564.1229784794135,43982.571900125884,49.52473530180719,20672.690476190477,63428.703321895046,223867.0,0.0,867162.0,96351.33333333333,111928.02494348768,224927.0,512.0,663165.0,20723.906249999996,64038.650862438146,223867.0,0.0,0,0,0,0,212,664,11.517380302745858,38.007354999061334,0.0,1460.0,867.909090909091,678.6786004480554,460604.6427061311,1,2,0,19,42,0,0,0,3.0,888.0930232558139,76.2,1134.121212121212,0,0,0,38188,32,57640,0,0,0,0,64240,64240,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.74-52.167.17.97-59456-443-6,192.168.1.74,59456,52.167.17.97,443,6,08/04/2025 11:40:52 ����,1813865,10,14,1713.0,4328.0,1214.0,0.0,171.3,374.31301518025435,1460.0,0.0,309.14285714285717,539.3715512795148,3330.457338335543,13.231414686318992,78863.69565217392,127523.64154199186,307961.0,0.0,1517714.0,168634.88888888888,166445.0762875283,406459.0,83.0,1517851.0,116757.76923076923,152102.80182777363,311115.0,0.0,0,0,0,0,212,284,5.513089452632913,7.718325233686079,0.0,1460.0,241.64000000000001,466.1291737991376,217276.40666666665,2,2,0,11,23,0,0,0,1.0,251.70833333333334,171.3,309.14285714285717,0,0,0,6041,12,3980,0,0,0,0,64240,64239,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.74-52.175.245.232-59486-443-6,192.168.1.74,59486,52.175.245.232,443,6,08/04/2025 11:40:54 ����,1509743,12,18,2092.0,5498.0,1301.0,0.0,174.33333333333334,368.3608244231422,1460.0,0.0,305.4444444444444,566.0476203436705,5027.345713806919,19.87093167512616,52060.10344827586,93479.44064351599,242556.0,0.0,1277029.0,116093.54545454546,134728.7336928271,344851.0,40.0,1267187.0,74540.41176470589,103101.54251213875,234120.0,0.0,0,0,0,0,252,364,7.948372670050465,11.922559005075698,0.0,1460.0,244.83870967741942,487.3488891799654,237508.93978494618,2,2,0,16,29,0,0,0,1.0,253.0,174.33333333333334,305.44444444444446,0,0,0,7590,15,5994,0,0,0,0,64240,64239,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.74-52.167.17.97-59487-443-6,192.168.1.74,59487,52.167.17.97,443,6,08/04/2025 11:40:54 ����,2047557,13,18,4181.0,5123.0,1460.0,0.0,321.6153846153846,546.183964499987,1460.0,0.0,284.61111111111114,535.5138421772108,4543.951645790569,15.139993660738138,68251.9,130059.21845606888,330817.0,0.0,1733140.0,144428.33333333334,178983.38172240427,397489.0,0.0,1716740.0,100984.70588235294,158277.8227807692,411372.0,0.0,0,0,0,0,272,364,6.349029599664381,8.790964061073758,0.0,1460.0,290.75,525.251951831905,275889.6129032258,2,2,0,14,30,0,0,0,1.0,300.1290322580645,321.61538461538464,284.6111111111111,0,0,0,9304,15,5420,0,0,0,0,64240,64239,7,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.74-52.167.17.97-59491-443-6,192.168.1.74,59491,52.167.17.97,443,6,08/04/2025 11:40:54 ����,1888783,11,15,725.0,4313.0,226.0,0.0,65.9090909090909,91.61053929047088,1460.0,0.0,287.5333333333333,525.2147678625882,2667.3259977456382,13.76547755883021,75551.31999999999,123096.69084190147,303052.0,0.0,1588562.0,158856.2,160798.40210013144,383014.0,59.0,1589310.0,113522.14285714287,144676.8403277069,303052.0,0.0,0,0,0,0,232,304,5.823855890274319,7.941621668555889,0.0,1460.0,186.5925925925926,406.3767917414783,165142.09686609684,2,2,0,13,25,0,0,0,1.0,193.76923076923077,65.9090909090909,287.53333333333336,0,0,0,5038,13,3203,0,0,0,0,64240,64239,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-35.223.238.178-59548-443-6,192.168.1.78,59548,35.223.238.178,443,6,08/04/2025 11:40:58 ����,649419,5,10,1406.0,3622.0,889.0,0.0,281.2,406.8915088816674,1420.0,0.0,362.2,570.4958467080291,7742.305044970967,23.097568749913385,46387.07142857143,91559.12192631372,226886.0,0.0,437712.0,109428.0,125067.28768413691,227058.0,626.0,422533.0,46948.11111111111,92055.5076495215,211258.0,0.0,0,0,0,0,112,204,7.699189583304462,15.398379166608924,0.0,1420.0,314.25,497.9048771268129,247909.26666666663,1,2,0,9,14,0,0,0,2.0,335.2,281.2,362.2,0,0,0,5028,8,11922,0,0,0,0,64240,64240,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-40.126.35.145-59549-443-6,192.168.1.78,59549,40.126.35.145,443,6,08/04/2025 11:40:58 ����,746862,16,28,7522.0,22366.0,1460.0,0.0,470.125,634.2938199289033,1460.0,0.0,798.7857142857144,713.8153281846241,40018.10240713813,58.91315932528365,17368.88372093023,62075.658535604874,384764.0,0.0,666715.0,44447.666666666664,99895.0706903904,385252.0,0.0,665556.0,24650.22222222223,76426.14552289798,384764.0,0.0,0,0,0,0,332,564,21.422967027375872,37.490192297907775,0.0,1460.0,664.1777777777779,696.472909115145,485074.513131313,2,2,0,12,43,0,0,0,1.0,679.2727272727273,470.125,798.7857142857143,0,0,0,29888,25,52656,0,0,0,0,64240,64239,8,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-52.191.219.104-59525-443-6,192.168.1.78,59525,52.191.219.104,443,6,08/04/2025 11:40:57 ����,2811971,11,17,1150.0,4328.0,651.0,0.0,104.54545454545455,196.0119198601777,1460.0,0.0,254.5882352941176,500.69053052054136,1948.0997492506144,9.957428437206499,104147.0740740741,202026.54897046916,860645.0,0.0,2517270.0,251727.0,277629.04208113544,860645.0,195.0,2337981.0,146123.8125,234566.2061250423,861181.0,0.0,0,0,0,0,232,348,3.9118468860454105,6.045581551161089,0.0,1460.0,188.8965517241379,404.5532231299456,163663.31034482757,2,3,0,13,27,0,0,0,1.0,195.64285714285714,104.54545454545455,254.58823529411765,0,0,0,5478,13,3708,0,0,0,0,64240,64239,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-13.89.178.27-59562-443-6,192.168.1.78,59562,13.89.178.27,443,6,08/04/2025 11:40:59 ����,1828767,16,21,5355.0,4826.0,1460.0,0.0,334.6875,508.55897314536355,1460.0,0.0,229.80952380952377,499.3192985502982,5567.138952091765,20.232211101797002,50799.083333333336,106359.63378177295,452786.0,0.0,1610957.0,107397.13333333335,146582.67012892012,456153.0,0.0,1600757.0,80037.85,131823.11426991253,452786.0,0.0,0,0,0,0,332,424,8.749064260236542,11.483146841560462,0.0,1460.0,267.92105263157896,494.27770843759623,244310.45305832138,2,2,0,17,36,0,0,0,1.0,275.1621621621622,334.6875,229.8095238095238,0,0,0,10181,19,6368,0,0,0,0,64240,64239,10,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-52.191.219.104-59564-443-6,192.168.1.78,59564,52.191.219.104,443,6,08/04/2025 11:40:59 ����,1869178,11,16,1534.0,4360.0,1035.0,0.0,139.45454545454547,306.25720028641405,1460.0,0.0,272.5,511.32859624055186,3153.2577421732976,14.444852229161695,71891.46153846155,121520.633095201,304977.0,0.0,1568026.0,156802.6,162012.07573044946,411705.0,71.0,1569306.0,104620.40000000001,133546.94610553357,304977.0,0.0,0,0,0,0,232,324,5.884939797065876,8.55991243209582,0.0,1460.0,210.50000000000006,431.23959998195033,185967.59259259253,2,2,0,14,26,0,0,0,1.0,218.2962962962963,139.45454545454547,272.5,0,0,0,5894,14,3841,0,0,0,0,64240,64239,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-20.72.205.209-59588-443-6,192.168.1.78,59588,20.72.205.209,443,6,08/04/2025 11:41:01 ����,1503332,10,15,726.0,4306.0,227.0,0.0,72.60000000000001,93.95885624392554,1460.0,0.0,287.06666666666666,525.632063963631,3347.231350094324,16.629726500866077,62638.83333333333,101647.17132173499,249484.0,0.0,1258993.0,139888.11111111112,130148.53093239706,305860.0,69.0,1253848.0,89560.57142857142,117825.92099280276,244430.0,0.0,0,0,0,0,212,304,6.651890600346431,9.977835900519647,0.0,1460.0,193.53846153846158,412.9131851388842,170497.29846153848,2,2,0,12,24,0,0,0,1.0,201.28,72.6,287.06666666666666,0,0,0,5032,12,4017,0,0,0,0,64240,64239,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-20.72.205.209-59607-443-6,192.168.1.78,59607,20.72.205.209,443,6,08/04/2025 11:41:02 ����,1474885,12,16,719.0,4351.0,220.0,0.0,59.916666666666664,88.39627545972462,1460.0,0.0,271.93750000000006,511.22616896373114,3437.556148445472,18.984530997331994,54625.37037037037,92089.83399884308,248831.0,0.0,1474885.0,134080.45454545453,119064.94072006556,277402.0,137.0,1240846.0,82723.06666666665,101340.78533589147,248831.0,0.0,0,0,0,0,252,324,8.136227570285142,10.848303427046854,0.0,1460.0,174.82758620689657,393.9787946582837,155219.29064039406,1,2,1,13,27,0,0,0,1.0,181.07142857142858,59.916666666666664,271.9375,0,0,0,5070,14,4087,0,0,0,0,64240,64239,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-20.72.205.209-59629-443-6,192.168.1.78,59629,20.72.205.209,443,6,08/04/2025 11:41:04 ����,1743167,12,17,1282.0,5812.0,783.0,0.0,106.83333333333334,224.97710321207578,1460.0,0.0,341.88235294117646,572.755061343082,4069.6043465714993,16.636386530952,62255.96428571429,96957.17289167845,253260.0,0.0,1512601.0,137509.18181818182,144388.28476148483,364939.0,86.0,1508429.0,94276.8125,104907.0833625126,253260.0,0.0,0,0,0,0,252,344,6.884022012807724,9.752364518144274,0.0,1460.0,236.4666666666667,464.3134147603715,215586.94712643675,2,2,0,14,28,0,0,0,1.0,244.6206896551724,106.83333333333333,341.88235294117646,0,0,0,7094,15,4732,0,0,0,0,64240,64239,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-20.72.205.209-59650-443-6,192.168.1.78,59650,20.72.205.209,443,6,08/04/2025 11:41:05 ����,1428565,11,15,720.0,4313.0,221.0,0.0,65.45454545454545,90.74509753850468,1460.0,0.0,287.5333333333333,525.2147678625882,3523.115854021343,18.200081900368552,57142.59999999999,99627.05490561621,242691.0,0.0,1428565.0,142856.5,123610.32421934308,275861.0,174.0,1193383.0,85241.64285714286,117206.74799529192,242691.0,0.0,0,0,0,0,232,304,7.700034650155925,10.500047250212626,0.0,1460.0,186.40740740740748,406.3592820360649,165127.8660968661,1,2,1,13,25,0,0,0,1.0,193.57692307692307,65.45454545454545,287.53333333333336,0,0,0,5033,13,4223,0,0,0,0,64240,64239,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.1-224.0.0.22-0-0-0,192.168.1.1,0,224.0.0.22,0,0,08/04/2025 11:27:58 ����,128089,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,39.03535822748245,32022.25,36855.622297238,67258.0,190.0,128089.0,32022.25,36855.622297238,67258.0,190.0,0,0,0,0,0,0,0,0,0,0,0,39.03535822748245,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-40.83.50.95-59552-443-6,192.168.1.78,59552,40.83.50.95,443,6,08/04/2025 11:40:58 ����,9253060,13,16,1675.0,3355.0,902.0,0.0,128.84615384615387,250.68667234679168,1460.0,0.0,209.68749999999997,440.54310704704784,543.6039537190941,3.1340983415216157,330466.4285714285,1310598.212234749,6960107.0,0.0,8984431.0,748702.5833333334,1983407.7519338212,7001662.0,51.0,8981763.0,598784.2,1773810.0138386618,6960145.0,0.0,0,0,0,0,272,324,1.4049406358545173,1.7291577056670984,0.0,1460.0,167.66666666666663,359.1779247242172,129008.78160919542,2,2,0,14,28,0,0,0,1.0,173.44827586206895,128.84615384615384,209.6875,0,0,0,4302,12,4640,13,1675,16,3355,64240,64239,6,20,1198856.0,0.0,1198856.0,1198856.0,6960107.0,0.0,6960107.0,6960107.0,NeedManualLabel
192.168.1.78-52.149.20.212-59679-443-6,192.168.1.78,59679,52.149.20.212,443,6,08/04/2025 11:41:07 ����,1469103,12,14,765.0,3020.0,271.0,0.0,63.75,96.84582405227205,1460.0,0.0,215.71428571428572,453.10763342999144,2576.4020630275754,17.697874144971454,58764.119999999995,100287.43381497671,245904.0,0.0,1469103.0,133554.81818181818,125606.51058191065,277492.0,76.0,1230299.0,94638.38461538462,119124.48891568465,245904.0,0.0,0,0,0,0,252,284,8.168249605371441,9.529624539600015,0.0,1460.0,140.18518518518513,336.37090757731625,113145.38746438744,1,2,1,11,25,0,0,0,1.0,145.57692307692307,63.75,215.71428571428572,0,0,0,3785,12,3079,0,0,0,0,64240,64239,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-52.168.112.66-59697-443-6,192.168.1.78,59697,52.168.112.66,443,6,08/04/2025 11:41:09 ����,1965624,12,16,2312.0,4719.0,908.0,0.0,192.66666666666669,341.31306166129366,1460.0,0.0,294.9375,559.2757779783898,3576.9811520412854,14.244840315340065,72800.88888888889,135073.9686161547,380923.0,0.0,1660406.0,150946.00000000003,173897.13614145576,384077.0,45.0,1658239.0,110549.26666666666,162673.50629601028,421358.0,0.0,0,0,0,0,252,324,6.10493156371717,8.139908751622894,0.0,1460.0,242.448275862069,466.9767190745546,218067.25615763545,2,2,0,13,27,0,0,0,1.0,251.10714285714286,192.66666666666666,294.9375,0,0,0,7031,14,4240,0,0,0,0,64240,64239,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-13.107.42.16-59715-443-6,192.168.1.78,59715,13.107.42.16,443,6,08/04/2025 11:41:10 ����,702116,14,18,2521.0,7095.0,1460.0,0.0,180.07142857142858,400.1189177627675,1460.0,0.0,394.1666666666667,606.3209449089601,13695.742583846544,45.57651442211829,22648.90322580645,46965.95135581722,205541.0,0.0,702116.0,54008.92307692308,66677.10663521319,209215.0,0.0,613619.0,36095.23529411765,65638.71665938615,246424.0,0.0,0,0,0,0,292,364,19.93972505967675,25.636789362441537,0.0,1460.0,291.39393939393943,523.790030653621,274355.9962121212,1,2,1,13,31,0,0,0,1.0,300.5,180.07142857142858,394.1666666666667,0,0,0,9616,16,15699,0,0,0,0,64240,64239,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-4.245.161.190-59693-443-6,192.168.1.78,59693,4.245.161.190,443,6,08/04/2025 11:41:08 ����,2407154,12,17,3512.0,4697.0,1460.0,0.0,292.66666666666663,499.37385036087187,1460.0,0.0,276.2941176470589,515.2718657060905,3410.251275988159,12.047421976325571,85969.7857142857,190908.10959830077,908426.0,0.0,2159977.0,196361.54545454544,266856.5621173156,908426.0,0.0,2159505.0,134969.0625,236552.13309218438,909056.0,0.0,0,0,0,0,252,344,4.985140128134719,7.062281848190851,0.0,1460.0,273.63333333333327,493.77298171453685,243811.75747126437,2,2,0,14,28,0,0,0,1.0,283.0689655172414,292.6666666666667,276.29411764705884,0,0,0,8209,14,8200,0,0,0,0,64240,64239,7,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-20.24.121.134-59610-443-6,192.168.1.78,59610,20.24.121.134,443,6,08/04/2025 11:41:02 ����,8931046,17,23,5281.0,12548.0,1460.0,0.0,310.6470588235294,530.4031416263093,1460.0,0.0,545.5652173913044,685.8044928195948,1996.2947229249519,4.4787587030679274,229001.17948717947,1315215.2127344601,8228288.0,0.0,8931046.0,558190.375,2046011.6811596125,8228288.0,0.0,595733.0,27078.772727272724,46352.80908314261,142554.0,0.0,0,0,0,0,352,464,1.903472448803869,2.575286254264058,0.0,1460.0,434.85365853658527,624.1339023388975,389543.1280487805,0,2,1,18,39,0,0,0,1.0,445.725,310.6470588235294,545.5652173913044,0,0,0,17829,22,30015,17,5281,23,12548,65535,64240,8,20,702758.0,0.0,702758.0,702758.0,8228288.0,0.0,8228288.0,8228288.0,NeedManualLabel
192.168.1.78-13.107.21.200-59658-443-6,192.168.1.78,59658,13.107.21.200,443,6,08/04/2025 11:41:06 ����,5512131,15,14,858.0,8136.0,378.0,0.0,57.2,109.08463293634507,1460.0,0.0,581.1428571428571,685.8544202046712,1631.673848099764,5.261123148198038,196861.82142857142,935473.7559625051,4965354.0,0.0,5512131.0,393723.6428571429,1316844.8859230862,4965354.0,284.0,440074.0,33851.84615384615,51758.344914686866,111517.0,0.0,0,0,0,0,312,284,2.721270593895537,2.539852554302501,0.0,1460.0,299.80000000000007,536.9967186697411,288365.475862069,0,2,1,12,28,0,0,0,0.0,310.13793103448273,57.2,581.1428571428571,0,0,0,8994,13,20454,15,858,14,8136,65535,64240,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-150.171.28.10-59651-443-6,192.168.1.78,59651,150.171.28.10,443,6,08/04/2025 11:41:05 ����,5992485,17,17,1746.0,8241.0,639.0,0.0,102.70588235294117,208.66233629535375,1460.0,0.0,484.7647058823529,651.5729553752755,1666.5874007194009,5.673773067433627,181590.45454545456,838759.3508505618,4816901.0,0.0,5992485.0,374530.3125,1193229.5650706235,4816901.0,360.0,1091795.0,68237.1875,145422.67282796442,586520.0,0.0,0,0,0,0,352,344,2.8368865337168137,2.8368865337168137,0.0,1460.0,285.34285714285716,509.1500381464562,259233.76134453784,0,2,1,15,33,0,0,0,1.0,293.7352941176471,102.70588235294117,484.7647058823529,0,0,0,9987,16,9220,17,1746,17,8241,65535,64240,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-20.69.137.228-59573-443-6,192.168.1.78,59573,20.69.137.228,443,6,08/04/2025 11:41:00 ����,12073272,428,598,540963.0,292330.0,1460.0,0.0,1263.932242990655,490.0456295607909,1460.0,0.0,488.84615384615347,686.7927888021807,69019.64935437552,84.98110537060708,11778.801951219526,115639.2553667152,2528234.0,0.0,1.1303001E7,26470.72833723655,175035.7389470051,2528234.0,0.0,1.1837014E7,19827.494137353435,151899.98751524944,2568839.0,0.0,0,0,0,0,8572,11964,35.45020769845987,49.530897672147205,0.0,1460.0,811.3855890944501,721.8805210377423,521111.48665372224,1,2,0,99,1025,0,0,0,1.0,812.1764132553607,1263.9322429906542,488.84615384615387,0,0,0,208323,145,135712,142,180321,199,97443,64240,64240,377,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-61.160.238.82-59723-80-6,192.168.1.78,59723,61.160.238.82,80,6,08/04/2025 11:41:11 ����,7359733,400,1023,31125.0,994478.0,249.0,0.0,77.81250000000003,115.55912825934674,1460.0,0.0,972.1192570869986,622.4745748473151,139353.28903915398,193.3494054743562,5175.620956399447,80478.06402286838,1891252.0,0.0,7348894.0,18418.280701754386,151283.39325572463,1891252.0,132.0,7349381.0,7191.1751467710465,94881.06437976481,1891520.0,0.0,0,0,0,0,8012,20464,54.349797744021416,138.9996077303348,0.0,1460.0,720.2268258426967,666.3446313800209,444015.167768976,2,2,0,652,1422,0,0,0,2.0,720.7329585382994,77.8125,972.119257086999,0,0,0,256400,255,538023,133,10375,341,331492,64240,64239,125,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-40.83.50.95-59682-443-6,192.168.1.78,59682,40.83.50.95,443,6,08/04/2025 11:41:08 ����,12914965,144,300,109370.0,278725.0,1460.0,0.0,759.5138888888885,707.1841333112251,1460.0,0.0,929.0833333333328,685.9690821466318,30050.02336436839,34.37872266785082,29153.41986455981,125128.13218097413,1060251.0,0.0,1.2634915E7,88356.04895104894,208577.44134670225,1060251.0,0.0,1.2633209E7,42251.535117056854,151118.57124077642,1060516.0,0.0,0,0,0,0,2892,6004,11.14985600038405,23.22886666746677,0.0,1460.0,872.1235955056176,697.1162352868832,485971.0455005572,2,2,0,93,443,0,0,0,2.0,874.0878378378378,759.5138888888889,929.0833333333334,0,0,0,194047,148,35193,144,109370,300,278725,64240,64239,92,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-20.3.187.198-59699-443-6,192.168.1.78,59699,20.3.187.198,443,6,08/04/2025 11:41:09 ����,18439404,15,14,602.0,2915.0,216.0,0.0,40.13333333333333,69.22104001640238,1460.0,0.0,208.2142857142857,460.91233582828016,190.73284581215316,1.572718944712096,658550.1428571426,1670850.6236421794,8002004.0,0.0,1.7637819E7,1259844.2142857143,2231385.255814257,8002004.0,33.0,3154869.0,242682.23076923075,371483.89913430385,981763.0,0.0,0,0,0,0,360,284,0.8134753162303945,0.7592436284817015,0.0,1460.0,117.23333333333329,324.1753126524802,105089.63333333332,2,6,0,11,24,0,0,0,0.0,121.27586206896552,40.13333333333333,208.21428571428572,0,0,0,3517,12,1115,5,200,4,971,64240,64239,5,20,7000829.0,0.0,7000829.0,7000829.0,8002004.0,0.0,8002004.0,8002004.0,NeedManualLabel
192.168.1.78-172.202.163.200-59918-443-6,192.168.1.78,59918,172.202.163.200,443,6,08/04/2025 11:41:27 ����,2854758,9,13,584.0,2881.0,211.0,0.0,64.88888888888889,78.0247467865876,1460.0,0.0,221.61538461538458,468.4745703631341,1213.763128083011,7.7064325592572125,135940.85714285716,265256.0615466282,895366.0,0.0,2031915.0,253989.375,294605.9649798294,895751.0,85.0,2564630.0,213719.16666666666,325159.3116256688,895366.0,0.0,0,0,0,0,192,264,3.152631501514314,4.5538010577428985,0.0,1460.0,150.65217391304347,359.08236693697353,128940.14624505931,2,2,0,11,21,0,0,0,1.0,157.5,64.88888888888889,221.6153846153846,0,0,0,3465,10,1990,0,0,0,0,64240,64239,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-61.160.238.82-60057-80-6,192.168.1.78,60057,61.160.238.82,80,6,08/04/2025 11:41:38 ����,15309,4,5,282.0,312.0,282.0,0.0,70.5,141.0,312.0,0.0,62.4,139.53064179598687,38800.705467372136,587.8894767783656,1913.625,3383.2229324586765,8173.0,65.0,15126.0,5042.0,4352.534089470179,8266.0,91.0,7136.0,1784.0,3161.7043926759925,6523.0,65.0,0,0,0,0,92,104,261.28421190149584,326.6052648768698,0.0,312.0,59.4,125.42567520248794,15731.599999999999,2,2,0,3,8,0,0,0,1.0,66.0,70.5,62.4,0,0,0,0,0,0,0,0,0,0,64240,64239,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.78-61.160.238.82-60058-80-6,192.168.1.78,60058,61.160.238.82,80,6,08/04/2025 11:41:38 ����,57453,3,3,287.0,313.0,287.0,0.0,95.66666666666667,165.6995272574226,313.0,0.0,104.33333333333333,180.71063425635285,10443.318886742207,104.43318886742207,11490.6,22460.432104035754,51433.0,58.0,5847.0,2923.5,4029.8015459821345,5773.0,74.0,51738.0,25869.0,36152.9555085058,51433.0,305.0,0,0,0,0,72,64,52.21659443371104,52.21659443371104,0.0,313.0,85.71428571428572,146.57729961322374,21484.904761904763,1,2,0,2,5,0,0,0,1.0,100.0,95.66666666666667,104.33333333333333,0,0,0,0,0,0,0,0,0,0,64240,64240,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
